meet_id,event_id,result_set_id,sheet_key,diver_id,diver_name,team_name,team_id,nat,place,posted_score,phase_score_from_dives,phase_dive_count,phase_dd_sum,score_delta_posted_minus_phase,score_is_cumulative,score_analysis_mode,meet_name,meet_year,competition_family,competition_group,ncaa_division,gender,discipline,event_level,age_group,event_round,round_stage,is_synchronized,source_system,ncaa_women_springboard_raw_6_dive_score,ncaa_women_springboard_5cat_score,ncaa_women_springboard_5cat_dd_sum,ncaa_women_springboard_repeated_category,ncaa_women_springboard_dropped_dive_number,ncaa_women_springboard_dropped_dive_score,ncaa_women_springboard_adjustment_status,ncaa_women_springboard_adjustment_note
11609,30435,1,1752079532,83110,Oleksandra Minakova,Arrow Dive Club,1021,,,168.1,168.1,6,10.7,0.0,False,Posted score equals phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,1m,Junior,Group D,Prelim / Quarterfinal,Prelim,False,,,,,,,,not_applicable,
11609,30435,1,1752253048,171640,Jiahui Ding,Arrow Dive Club,1021,,,160.25,160.25,6,11.3,0.0,False,Posted score equals phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,1m,Junior,Group D,Prelim / Quarterfinal,Prelim,False,,,,,,,,not_applicable,
11609,30435,1,1752183657,93695,Jeslynn Fang,Marlins Diving Club,2493,,,153.0,153.0,6,11.1,0.0,False,Posted score equals phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,1m,Junior,Group D,Prelim / Quarterfinal,Prelim,False,,,,,,,,not_applicable,
11609,30435,5,1751946074,81454,Milan Xing,Arrow Dive Club,1021,,1.0,221.9,221.9,6,11.6,0.0,False,Posted score equals phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,1m,Junior,Group D,Semifinal / Semifinal A,Semifinal,False,,,,,,,,not_applicable,
11609,30435,5,1751614662,75622,Alyssa Pechstein,Crown Valley Divers,1027,,2.0,199.8,199.8,6,11.3,0.0,False,Posted score equals phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,1m,Junior,Group D,Semifinal / Semifinal A,Semifinal,False,,,,,,,,not_applicable,
11609,30435,5,1752549618,75611,Madeline Gantes,Crown Valley Divers,1027,,3.0,188.05,188.05,6,11.1,0.0,False,Posted score equals phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,1m,Junior,Group D,Semifinal / Semifinal A,Semifinal,False,,,,,,,,not_applicable,
11609,30435,5,1751547275,81178,Catherine Ermis,Carolina Diving Academy,2502,,4.0,181.85,181.85,6,10.9,0.0,False,Posted score equals phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,1m,Junior,Group D,Semifinal / Semifinal A,Semifinal,False,,,,,,,,not_applicable,
11609,30435,5,1752504767,82771,Alexandra Chen,New York Dive Club,1252,,5.0,180.75,180.75,6,10.4,0.0,False,Posted score equals phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,1m,Junior,Group D,Semifinal / Semifinal A,Semifinal,False,,,,,,,,not_applicable,
11609,30435,5,1751495849,82165,Katerina Akimov,Marlins Diving Club,2493,,6.0,179.4,179.4,6,11.2,0.0,False,Posted score equals phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,1m,Junior,Group D,Semifinal / Semifinal A,Semifinal,False,,,,,,,,not_applicable,
11609,30435,5,1751938499,74387,Kinley May,Mission Viejo Nadadores Dive,1043,,7.0,176.45,176.45,6,11.4,0.0,False,Posted score equals phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,1m,Junior,Group D,Semifinal / Semifinal A,Semifinal,False,,,,,,,,not_applicable,
11609,30435,5,1752458607,78242,Clover Kirby,Crown Valley Divers,1027,,8.0,173.9,173.9,6,11.3,0.0,False,Posted score equals phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,1m,Junior,Group D,Semifinal / Semifinal A,Semifinal,False,,,,,,,,not_applicable,
11609,30435,5,1752432397,75617,Sadie Grace Boggs,New River Diving,2379,,9.0,173.0,173.0,6,10.9,0.0,False,Posted score equals phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,1m,Junior,Group D,Semifinal / Semifinal A,Semifinal,False,,,,,,,,not_applicable,
11609,30435,5,1751918606,76670,Summer Winchester,Chattanooga Diving at GPS,9941,,10.0,172.65,172.65,6,11.3,0.0,False,Posted score equals phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,1m,Junior,Group D,Semifinal / Semifinal A,Semifinal,False,,,,,,,,not_applicable,
11609,30435,5,1751560044,81156,Abbygail Rose Ayroso,Arrow Dive Club,1021,,11.0,170.75,170.75,6,10.7,0.0,False,Posted score equals phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,1m,Junior,Group D,Semifinal / Semifinal A,Semifinal,False,,,,,,,,not_applicable,
11609,30435,5,1752473075,74303,Melissa Chen,Team Rebel Aquatics Diving,8657,,12.0,170.4,170.4,6,11.2,0.0,False,Posted score equals phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,1m,Junior,Group D,Semifinal / Semifinal A,Semifinal,False,,,,,,,,not_applicable,
11609,30435,5,1752345987,75934,London Smith,Mission Viejo Nadadores Dive,1043,,13.0,167.35,167.35,6,11.0,0.0,False,Posted score equals phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,1m,Junior,Group D,Semifinal / Semifinal A,Semifinal,False,,,,,,,,not_applicable,
11609,30435,5,1752540024,77327,Georgia Bohley,The Indiana International School of Diving,5345,,14.0,164.55,164.55,6,10.7,0.0,False,Posted score equals phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,1m,Junior,Group D,Semifinal / Semifinal A,Semifinal,False,,,,,,,,not_applicable,
11609,30435,5,1751761964,80815,Kimber Macmaster,Northside Diving Academy,8370,,15.0,161.1,161.1,6,11.3,0.0,False,Posted score equals phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,1m,Junior,Group D,Semifinal / Semifinal A,Semifinal,False,,,,,,,,not_applicable,
11609,30435,5,1752525767,75803,Peyton Ruff,Crown Valley Divers,1027,,16.0,158.8,158.8,6,10.8,0.0,False,Posted score equals phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,1m,Junior,Group D,Semifinal / Semifinal A,Semifinal,False,,,,,,,,not_applicable,
11609,30435,5,1751486574,76748,Molly Mcgoldrick,Germantown Academy Dive Club,7218,,17.0,158.25,158.25,6,11.3,0.0,False,Posted score equals phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,1m,Junior,Group D,Semifinal / Semifinal A,Semifinal,False,,,,,,,,not_applicable,
11609,30435,5,1752167298,93995,Emily Shi,New York Dive Club,1252,,18.0,155.1,155.1,6,10.1,0.0,False,Posted score equals phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,1m,Junior,Group D,Semifinal / Semifinal A,Semifinal,False,,,,,,,,not_applicable,
11609,30435,5,1752539144,162331,Natalia Campos,Tomahawk Diving Club,1101,,19.0,154.85,154.85,6,11.4,0.0,False,Posted score equals phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,1m,Junior,Group D,Semifinal / Semifinal A,Semifinal,False,,,,,,,,not_applicable,
11609,30435,5,1752602367,67391,Iyla Day,Knight Diving Academy,8543,,20.0,147.75,147.75,6,10.5,0.0,False,Posted score equals phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,1m,Junior,Group D,Semifinal / Semifinal A,Semifinal,False,,,,,,,,not_applicable,
11609,30435,5,1752612163,83431,Ashley Huang,Los Angeles Dive Club,7284,,21.0,136.25,136.25,6,11.2,0.0,False,Posted score equals phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,1m,Junior,Group D,Semifinal / Semifinal A,Semifinal,False,,,,,,,,not_applicable,
11609,30435,5,1752459313,102193,Dylan Stanfield,Kansas Diving,7195,,22.0,120.65,120.65,6,10.5,0.0,False,Posted score equals phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,1m,Junior,Group D,Semifinal / Semifinal A,Semifinal,False,,,,,,,,not_applicable,
11609,30435,5,1752571865,102653,Alexa Ellingrud,"North Star Diving Club,LLC",8440,,23.0,108.7,108.7,6,9.5,1.4210854715202004e-14,False,Posted score equals phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,1m,Junior,Group D,Semifinal / Semifinal A,Semifinal,False,,,,,,,,not_applicable,
11609,30435,5,1752588731,170889,Eleanor Knowles,Glenbrook Aquatics Diving,3150,,24.0,93.15,93.15,5,7.2,0.0,False,Posted score equals phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,1m,Junior,Group D,Semifinal / Semifinal A,Semifinal,False,,,,,,,,not_applicable,
11609,30435,5,1752213137,74405,Yujing Liu,Arrow Dive Club,1021,,,158.25,158.25,6,10.7,0.0,False,Posted score equals phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,1m,Junior,Group D,Semifinal / Semifinal A,Semifinal,False,,,,,,,,not_applicable,
11609,30435,9,1751946074,81454,Milan Xing,Arrow Dive Club,1021,,1.0,210.35,77.55000000000001,2,4.699999999999999,132.79999999999998,True,Posted score differs from phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,1m,Junior,Group D,Final,Final,False,,,,,,,,not_applicable,
11609,30435,9,1751614662,75622,Alyssa Pechstein,Crown Valley Divers,1027,,2.0,191.0,68.2,2,4.4,122.8,True,Posted score differs from phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,1m,Junior,Group D,Final,Final,False,,,,,,,,not_applicable,
11609,30435,9,1751938499,74387,Kinley May,Mission Viejo Nadadores Dive,1043,,3.0,184.15,69.3,2,4.4,114.85,True,Posted score differs from phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,1m,Junior,Group D,Final,Final,False,,,,,,,,not_applicable,
11609,30435,9,1752458607,78242,Clover Kirby,Crown Valley Divers,1027,,4.0,180.5,68.2,2,4.4,112.3,True,Posted score differs from phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,1m,Junior,Group D,Final,Final,False,,,,,,,,not_applicable,
11609,30435,9,1751495849,82165,Katerina Akimov,Marlins Diving Club,2493,,5.0,179.4,75.9,2,4.4,103.5,True,Posted score differs from phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,1m,Junior,Group D,Final,Final,False,,,,,,,,not_applicable,
11609,30435,9,1752549618,75611,Madeline Gantes,Crown Valley Divers,1027,,6.0,177.85,66.6,2,4.2,111.25,True,Posted score differs from phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,1m,Junior,Group D,Final,Final,False,,,,,,,,not_applicable,
11609,30435,9,1751918606,76670,Summer Winchester,Chattanooga Diving at GPS,9941,,7.0,175.95,73.7,2,4.4,102.25,True,Posted score differs from phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,1m,Junior,Group D,Final,Final,False,,,,,,,,not_applicable,
11609,30435,9,1751560044,81156,Abbygail Rose Ayroso,Arrow Dive Club,1021,,8.0,174.55,67.3,2,4.2,107.25,True,Posted score differs from phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,1m,Junior,Group D,Final,Final,False,,,,,,,,not_applicable,
11609,30435,9,1751547275,81178,Catherine Ermis,Carolina Diving Academy,2502,,9.0,173.05,60.5,2,4.4,112.55,True,Posted score differs from phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,1m,Junior,Group D,Final,Final,False,,,,,,,,not_applicable,
11609,30435,9,1752504767,82771,Alexandra Chen,New York Dive Club,1252,,10.0,170.85,61.6,2,4.4,109.25,True,Posted score differs from phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,1m,Junior,Group D,Final,Final,False,,,,,,,,not_applicable,
11609,30435,9,1752432397,75617,Sadie Grace Boggs,New River Diving,2379,,11.0,170.8,63.8,2,4.4,107.0,True,Posted score differs from phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,1m,Junior,Group D,Final,Final,False,,,,,,,,not_applicable,
11609,30435,9,1752473075,74303,Melissa Chen,Team Rebel Aquatics Diving,8657,,12.0,167.2,56.5,2,4.2,110.7,True,Posted score differs from phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,1m,Junior,Group D,Final,Final,False,,,,,,,,not_applicable,
11609,30480,1,1752073797,93776,Victoria Li,Charles River Diving,1162,,1.0,274.8,274.8,7,14.3,0.0,False,Posted score equals phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,3m,Junior,Group C,Prelim / Quarterfinal,Prelim,False,,,,,,,,not_applicable,
11609,30480,1,1752546388,82274,Reese Shilling,ACES Diving,8446,,2.0,266.85,266.85,7,13.5,0.0,False,Posted score equals phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,3m,Junior,Group C,Prelim / Quarterfinal,Prelim,False,,,,,,,,not_applicable,
11609,30480,1,1752451323,77326,Nora Falatko,The Indiana International School of Diving,5345,,3.0,260.0,260.0,7,13.9,0.0,False,Posted score equals phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,3m,Junior,Group C,Prelim / Quarterfinal,Prelim,False,,,,,,,,not_applicable,
11609,30480,1,1752469482,68583,Scarlett Mcwhorter,GC Diving,1320,,4.0,249.0,249.0,7,14.4,0.0,False,Posted score equals phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,3m,Junior,Group C,Prelim / Quarterfinal,Prelim,False,,,,,,,,not_applicable,
11609,30480,1,1751737368,83433,Samantha Sauceda,Arrow Dive Club,1021,,5.0,247.9,247.9,7,12.9,0.0,False,Posted score equals phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,3m,Junior,Group C,Prelim / Quarterfinal,Prelim,False,,,,,,,,not_applicable,
11609,30480,1,1751486273,75263,Sophia Kazimir,Germantown Academy Dive Club,7218,,6.0,244.3,244.3,7,14.3,0.0,False,Posted score equals phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,3m,Junior,Group C,Prelim / Quarterfinal,Prelim,False,,,,,,,,not_applicable,
11609,30480,1,1752206405,68868,Sophie Zeiter,Crown Valley Divers,1027,,7.0,238.05,238.05,7,14.3,0.0,False,Posted score equals phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,3m,Junior,Group C,Prelim / Quarterfinal,Prelim,False,,,,,,,,not_applicable,
11609,30480,1,1752553038,81032,Violet Arutyunyan,Trojan Dive Club,1057,,8.0,232.7,232.7,7,14.2,0.0,False,Posted score equals phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,3m,Junior,Group C,Prelim / Quarterfinal,Prelim,False,,,,,,,,not_applicable,
11609,30480,1,1752423675,77764,Ellie Chen,Crown Valley Divers,1027,,9.0,232.4,232.4,7,14.0,0.0,False,Posted score equals phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,3m,Junior,Group C,Prelim / Quarterfinal,Prelim,False,,,,,,,,not_applicable,
11609,30480,1,1752525602,81086,Abigail Son,Mission Viejo Nadadores Dive,1043,,10.0,229.4,229.4,7,14.1,0.0,False,Posted score equals phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,3m,Junior,Group C,Prelim / Quarterfinal,Prelim,False,,,,,,,,not_applicable,
11609,30480,1,1752348181,171003,Adelynn Bartosch,Carolina Diving Academy,2502,,11.0,227.6,227.6,7,13.9,0.0,False,Posted score equals phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,3m,Junior,Group C,Prelim / Quarterfinal,Prelim,False,,,,,,,,not_applicable,
11609,30480,1,1752602299,67251,Josephine Austin,City of Midland,1317,,12.0,224.15,224.15,7,12.8,0.0,False,Posted score equals phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,3m,Junior,Group C,Prelim / Quarterfinal,Prelim,False,,,,,,,,not_applicable,
11609,30480,1,1752347429,169312,Lydia Bartosch,Carolina Diving Academy,2502,,13.0,221.95,221.95,7,14.3,0.0,False,Posted score equals phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,3m,Junior,Group C,Prelim / Quarterfinal,Prelim,False,,,,,,,,not_applicable,
11609,30480,1,1752509141,73186,Jaelyn Yow,McCormick Divers,1041,,14.0,218.6,218.6,7,13.3,0.0,False,Posted score equals phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,3m,Junior,Group C,Prelim / Quarterfinal,Prelim,False,,,,,,,,not_applicable,
11609,30480,1,1752521532,157828,Hana Kwong,Duke Diving,5344,,15.0,217.95,217.95,7,13.3,0.0,False,Posted score equals phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,3m,Junior,Group C,Prelim / Quarterfinal,Prelim,False,,,,,,,,not_applicable,
11609,30480,1,1752323480,169309,Eloise Sproul,Kentucky Diving Club,1157,,16.0,217.75,217.75,7,14.0,0.0,False,Posted score equals phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,3m,Junior,Group C,Prelim / Quarterfinal,Prelim,False,,,,,,,,not_applicable,
11609,30480,1,1752589966,65709,Keani Wei,McCormick Divers,1041,,17.0,217.7,217.7,7,14.0,0.0,False,Posted score equals phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,3m,Junior,Group C,Prelim / Quarterfinal,Prelim,False,,,,,,,,not_applicable,
11609,30480,1,1752187587,81582,Alice Leech,Carolina Diving Academy,2502,,18.0,217.25,217.25,7,14.3,0.0,False,Posted score equals phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,3m,Junior,Group C,Prelim / Quarterfinal,Prelim,False,,,,,,,,not_applicable,
11609,30480,1,1752468145,63400,Julianne Newton,Mission Viejo Nadadores Dive,1043,,19.0,214.8,214.8,7,12.5,0.0,False,Posted score equals phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,3m,Junior,Group C,Prelim / Quarterfinal,Prelim,False,,,,,,,,not_applicable,
11609,30480,1,1752431733,93731,Emilia Huang,New York Dive Club,1252,,20.0,210.75,210.75,7,13.0,0.0,False,Posted score equals phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,3m,Junior,Group C,Prelim / Quarterfinal,Prelim,False,,,,,,,,not_applicable,
11609,30480,1,1752517326,78372,Lennon Hiner,Crown Valley Divers,1027,,21.0,204.7,204.7,7,13.6,0.0,False,Posted score equals phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,3m,Junior,Group C,Prelim / Quarterfinal,Prelim,False,,,,,,,,not_applicable,
11609,30480,1,1752536130,74092,Emmylou McCall,GC Diving,1320,,22.0,204.65,204.65,7,12.3,0.0,False,Posted score equals phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,3m,Junior,Group C,Prelim / Quarterfinal,Prelim,False,,,,,,,,not_applicable,
11609,30480,1,1752535132,82526,Stella Bond,Coral Springs Diving,5526,,23.0,203.8,203.8,7,14.2,0.0,False,Posted score equals phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,3m,Junior,Group C,Prelim / Quarterfinal,Prelim,False,,,,,,,,not_applicable,
11609,30480,1,1752597478,77404,Anna Miller,Orlando Dive Academy,7855,,24.0,203.5,203.5,7,13.3,0.0,False,Posted score equals phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,3m,Junior,Group C,Prelim / Quarterfinal,Prelim,False,,,,,,,,not_applicable,
11609,30480,1,1752456627,102443,Ansley Lane,Moss Farms Diving,1112,,25.0,202.25,202.25,7,13.7,0.0,False,Posted score equals phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,3m,Junior,Group C,Prelim / Quarterfinal,Prelim,False,,,,,,,,not_applicable,
11609,30480,1,1752542958,76760,Rowan Hoffman,Stanford Diving,1054,,26.0,202.2,202.2,7,13.3,0.0,False,Posted score equals phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,3m,Junior,Group C,Prelim / Quarterfinal,Prelim,False,,,,,,,,not_applicable,
11609,30480,1,1752370706,73018,Carlee Daniel,Carolina Diving Academy,2502,,27.0,200.0,200.0,7,14.0,0.0,False,Posted score equals phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,3m,Junior,Group C,Prelim / Quarterfinal,Prelim,False,,,,,,,,not_applicable,
11609,30480,1,1752350702,81152,Phemie Gerber,Longhorn Aquatics,1333,,28.0,197.95,197.95,7,12.9,0.0,False,Posted score equals phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,3m,Junior,Group C,Prelim / Quarterfinal,Prelim,False,,,,,,,,not_applicable,
11609,30480,1,1752112403,100992,Madison Stage,Legacy Diving,1184,,29.0,196.2,196.2,7,12.8,0.0,False,Posted score equals phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,3m,Junior,Group C,Prelim / Quarterfinal,Prelim,False,,,,,,,,not_applicable,
11609,30480,1,1752607056,80439,Ava Lo,Stanford Diving,1054,,30.0,195.0,195.0,7,13.8,0.0,False,Posted score equals phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,3m,Junior,Group C,Prelim / Quarterfinal,Prelim,False,,,,,,,,not_applicable,
11609,30480,1,1752511138,73724,Adrie Westen,Unattached,,,31.0,194.55,194.55,7,13.5,0.0,False,Posted score equals phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,3m,Junior,Group C,Prelim / Quarterfinal,Prelim,False,,,,,,,,not_applicable,
11609,30480,1,1751506972,172083,Scarlett Oldendorp,ACES Diving,8446,,32.0,194.15,194.15,7,12.6,0.0,False,Posted score equals phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,3m,Junior,Group C,Prelim / Quarterfinal,Prelim,False,,,,,,,,not_applicable,
11609,30480,1,1752262219,77361,Tessa True,Twisters Diving Team,7746,,33.0,192.8,192.8,7,14.6,0.0,False,Posted score equals phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,3m,Junior,Group C,Prelim / Quarterfinal,Prelim,False,,,,,,,,not_applicable,
11609,30480,1,1752372787,81084,Alice Bin,Mission Viejo Nadadores Dive,1043,,34.0,191.8,191.8,7,13.5,0.0,False,Posted score equals phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,3m,Junior,Group C,Prelim / Quarterfinal,Prelim,False,,,,,,,,not_applicable,
11609,30480,1,1752420983,100913,Lilly Rowe,YMCA Westside Silver Fins,5370,,35.0,190.2,190.2,7,13.7,0.0,False,Posted score equals phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,3m,Junior,Group C,Prelim / Quarterfinal,Prelim,False,,,,,,,,not_applicable,
11609,30480,1,1751969781,76826,Willa Johnson,Duke Diving,5344,,36.0,189.05,189.05,7,13.9,2.8421709430404014e-14,False,Posted score equals phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,3m,Junior,Group C,Prelim / Quarterfinal,Prelim,False,,,,,,,,not_applicable,
11609,30480,1,1751910318,67487,Tatum Baker,Glenbrook Aquatics Diving,3150,,37.0,187.4,187.4,7,14.4,0.0,False,Posted score equals phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,3m,Junior,Group C,Prelim / Quarterfinal,Prelim,False,,,,,,,,not_applicable,
11609,30480,1,1752327711,76235,Sara Schneider,Longhorn Aquatics,1333,,38.0,181.4,181.4,7,12.6,0.0,False,Posted score equals phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,3m,Junior,Group C,Prelim / Quarterfinal,Prelim,False,,,,,,,,not_applicable,
11609,30480,1,1752574661,169453,Avery Scheidler,The Indiana International School of Diving,5345,,39.0,178.1,178.1,7,13.5,0.0,False,Posted score equals phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,3m,Junior,Group C,Prelim / Quarterfinal,Prelim,False,,,,,,,,not_applicable,
11609,30480,1,1752521911,101976,Caroline Erwin,Kansas Diving,7195,,40.0,172.9,172.9,7,13.4,0.0,False,Posted score equals phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,3m,Junior,Group C,Prelim / Quarterfinal,Prelim,False,,,,,,,,not_applicable,
11609,30480,1,1751674319,66939,Matilda Davis,Patriot Diving,2421,,41.0,166.7,166.7,7,13.2,0.0,False,Posted score equals phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,3m,Junior,Group C,Prelim / Quarterfinal,Prelim,False,,,,,,,,not_applicable,
11609,30480,1,1752592437,161939,Isabella Turner,Orlando Dive Academy,7855,,42.0,165.0,165.0,7,11.9,0.0,False,Posted score equals phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,3m,Junior,Group C,Prelim / Quarterfinal,Prelim,False,,,,,,,,not_applicable,
11609,30480,1,1752612008,83430,Amanda Wang,Los Angeles Dive Club,7284,,,192.95,192.95,7,13.2,0.0,False,Posted score equals phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,3m,Junior,Group C,Prelim / Quarterfinal,Prelim,False,,,,,,,,not_applicable,
11609,30480,5,1752509609,65301,ElliReese Niday,Unattached,,,1.0,324.9,324.9,7,15.0,0.0,False,Posted score equals phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,3m,Junior,Group C,Semifinal / Semifinal A,Semifinal,False,,,,,,,,not_applicable,
11609,30480,5,1752192936,65848,Raine Rutter,Stanford Diving,1054,,2.0,277.7,277.7,7,14.5,0.0,False,Posted score equals phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,3m,Junior,Group C,Semifinal / Semifinal A,Semifinal,False,,,,,,,,not_applicable,
11609,30480,5,1752579314,74294,Emma Wang,Triad Diving Academy,8435,,3.0,262.8,262.8,7,14.5,0.0,False,Posted score equals phase score,2025 USA Diving Junior National Championships,2025,USA Diving,USA Diving Junior Nationals,,Female,3m,Junior,Group C,Semifinal / Semifinal A,Semifinal,False,,,,,,,,not_applicable,
